#COLLAPSE=False
#dataset	gene_id	complex_id	dir	sign
reactome_cx	E6217	REACT76510	1	1
reactome_cx	E646875	REACT76510	1	1
reactome_cx	E441377	REACT76510	1	1
reactome_cx	E65110	REACT76510	1	1
reactome_cx	E646483	REACT76510	1	1
reactome_cx	E732088	REACT76510	1	1
reactome_cx	E730663	REACT76510	1	1
reactome_cx	E643007	REACT76510	1	1
reactome_cx	E643003	REACT76510	1	1
reactome_cx	E26019	REACT76510	1	1
reactome_cx	E642115	REACT76510	1	1
reactome_cx	E6210	REACT76510	1	1
reactome_cx	E4116	REACT76510	1	1
reactome_cx	E285596	REACT76510	1	1
reactome_cx	E23708	REACT76510	1	1
reactome_cx	E6176	REACT76510	1	1
reactome_cx	E6175	REACT76510	1	1
reactome_cx	E6173	REACT76510	1	1
reactome_cx	E6170	REACT76510	1	1
reactome_cx	E6171	REACT76510	1	1
reactome_cx	E728002	REACT76510	1	1
reactome_cx	E647436	REACT76510	1	1
reactome_cx	E347292	REACT76510	1	1
reactome_cx	E652162	REACT76510	1	1
reactome_cx	E653773	REACT76510	1	1
reactome_cx	E645899	REACT76510	1	1
reactome_cx	E732348	REACT76510	1	1
reactome_cx	E25873	REACT76510	1	1
reactome_cx	E650992	REACT76510	1	1
reactome_cx	E732015	REACT76510	1	1
reactome_cx	E646195	REACT76510	1	1
reactome_cx	E730925	REACT76510	1	1
reactome_cx	E6169	REACT76510	1	1
reactome_cx	E6168	REACT76510	1	1
reactome_cx	E729617	REACT76510	1	1
reactome_cx	E728501	REACT76510	1	1
reactome_cx	E2197	REACT76510	1	1
reactome_cx	E6161	REACT76510	1	1
reactome_cx	E6160	REACT76510	1	1
reactome_cx	E11224	REACT76510	1	1
reactome_cx	E6165	REACT76510	1	1
reactome_cx	E6164	REACT76510	1	1
reactome_cx	E6167	REACT76510	1	1
reactome_cx	E645441	REACT76510	1	1
reactome_cx	E1981	REACT76510	1	1
reactome_cx	E26986	REACT76510	1	1
reactome_cx	E652071	REACT76510	1	1
reactome_cx	E6204	REACT76510	1	1
reactome_cx	E6205	REACT76510	1	1
reactome_cx	E6206	REACT76510	1	1
reactome_cx	E6207	REACT76510	1	1
reactome_cx	E729293	REACT76510	1	1
reactome_cx	E6201	REACT76510	1	1
reactome_cx	E6202	REACT76510	1	1
reactome_cx	E6203	REACT76510	1	1
reactome_cx	E65109	REACT76510	1	1
reactome_cx	E727792	REACT76510	1	1
reactome_cx	E6208	REACT76510	1	1
reactome_cx	E389342	REACT76510	1	1
reactome_cx	E643101	REACT76510	1	1
reactome_cx	E23521	REACT76510	1	1
reactome_cx	E731916	REACT76510	1	1
reactome_cx	E641895	REACT76510	1	1
reactome_cx	E732299	REACT76510	1	1
reactome_cx	E728595	REACT76510	1	1
reactome_cx	E646184	REACT76510	1	1
reactome_cx	E652607	REACT76510	1	1
reactome_cx	E653881	REACT76510	1	1
reactome_cx	E730187	REACT76510	1	1
reactome_cx	E646104	REACT76510	1	1
reactome_cx	E387867	REACT76510	1	1
reactome_cx	E4686	REACT76510	1	1
reactome_cx	E728134	REACT76510	1	1
reactome_cx	E645630	REACT76510	1	1
reactome_cx	E651453	REACT76510	1	1
reactome_cx	E6209	REACT76510	1	1
reactome_cx	E6194	REACT76510	1	1
reactome_cx	E10921	REACT76510	1	1
reactome_cx	E643446	REACT76510	1	1
reactome_cx	E6191	REACT76510	1	1
reactome_cx	E6192	REACT76510	1	1
reactome_cx	E6193	REACT76510	1	1
reactome_cx	E2107	REACT76510	1	1
reactome_cx	E51121	REACT76510	1	1
reactome_cx	E6218	REACT76510	1	1
reactome_cx	E729075	REACT76510	1	1
reactome_cx	E641814	REACT76510	1	1
reactome_cx	E152663	REACT76510	1	1
reactome_cx	E651894	REACT76510	1	1
reactome_cx	E730630	REACT76510	1	1
reactome_cx	E731506	REACT76510	1	1
reactome_cx	E284393	REACT76510	1	1
reactome_cx	E401470	REACT76510	1	1
reactome_cx	E653162	REACT76510	1	1
reactome_cx	E729362	REACT76510	1	1
reactome_cx	E647361	REACT76510	1	1
reactome_cx	E644790	REACT76510	1	1
reactome_cx	E6187	REACT76510	1	1
reactome_cx	E6223	REACT76510	1	1
reactome_cx	E401904	REACT76510	1	1
reactome_cx	E6227	REACT76510	1	1
reactome_cx	E6181	REACT76510	1	1
reactome_cx	E9045	REACT76510	1	1
reactome_cx	E6228	REACT76510	1	1
reactome_cx	E6229	REACT76510	1	1
reactome_cx	E6189	REACT76510	1	1
reactome_cx	E6188	REACT76510	1	1
reactome_cx	E728590	REACT76510	1	1
reactome_cx	E732104	REACT76510	1	1
reactome_cx	E388076	REACT76510	1	1
reactome_cx	E653737	REACT76510	1	1
reactome_cx	E6234	REACT76510	1	1
reactome_cx	E731645	REACT76510	1	1
reactome_cx	E730343	REACT76510	1	1
reactome_cx	E647074	REACT76510	1	1
reactome_cx	E728782	REACT76510	1	1
reactome_cx	E6138	REACT76510	1	1
reactome_cx	E6139	REACT76510	1	1
reactome_cx	E729402	REACT76510	1	1
reactome_cx	E731567	REACT76510	1	1
reactome_cx	E6132	REACT76510	1	1
reactome_cx	E6133	REACT76510	1	1
reactome_cx	E6130	REACT76510	1	1
reactome_cx	E6136	REACT76510	1	1
reactome_cx	E6137	REACT76510	1	1
reactome_cx	E6134	REACT76510	1	1
reactome_cx	E6135	REACT76510	1	1
reactome_cx	E730754	REACT76510	1	1
reactome_cx	E642892	REACT76510	1	1
reactome_cx	E6235	REACT76510	1	1
reactome_cx	E440055	REACT76510	1	1
reactome_cx	E6231	REACT76510	1	1
reactome_cx	E6230	REACT76510	1	1
reactome_cx	E6233	REACT76510	1	1
reactome_cx	E6232	REACT76510	1	1
reactome_cx	E169044	REACT124087	1	1
reactome_cx	E1303	REACT124087	1	1
reactome_cx	E1296	REACT124086	1	1
reactome_cx	E1295	REACT124086	1	1
reactome_cx	E5130	REACT124084	1	1
reactome_cx	E3836	REACT9158	1	1
reactome_cx	E3837	REACT9158	1	1
reactome_cx	E3836	REACT9151	1	1
reactome_cx	E29882	REACT9153	1	1
reactome_cx	E29945	REACT9153	1	1
reactome_cx	E730594	REACT9153	1	1
reactome_cx	E8881	REACT9153	1	1
reactome_cx	E651763	REACT9153	1	1
reactome_cx	E649620	REACT9153	1	1
reactome_cx	E647654	REACT9153	1	1
reactome_cx	E64682	REACT9153	1	1
reactome_cx	E7324	REACT9153	1	1
reactome_cx	E7321	REACT9153	1	1
reactome_cx	E51434	REACT9153	1	1
reactome_cx	E650621	REACT9153	1	1
reactome_cx	E51433	REACT9153	1	1
reactome_cx	E1017	REACT9153	1	1
reactome_cx	E8900	REACT9153	1	1
reactome_cx	E890	REACT9153	1	1
reactome_cx	E996	REACT9153	1	1
reactome_cx	E246184	REACT9153	1	1
reactome_cx	E729948	REACT9153	1	1
reactome_cx	E51529	REACT9153	1	1
reactome_cx	E10393	REACT9153	1	1
reactome_cx	E8697	REACT9153	1	1
reactome_cx	E730314	REACT9153	1	1
reactome_cx	E731012	REACT9153	1	1
reactome_cx	E11065	REACT9153	1	1
reactome_cx	E6654	REACT3418	1	1
reactome_cx	E1398	REACT3418	1	1
reactome_cx	E10392	REACT22558	1	1
reactome_cx	E1142	REACT22557	1	1
reactome_cx	E1143	REACT22557	1	1
reactome_cx	E1139	REACT22557	1	1
reactome_cx	E1141	REACT22557	1	1
reactome_cx	E8973	REACT22557	1	1
reactome_cx	E89832	REACT22557	1	1
reactome_cx	E1137	REACT22557	1	1
reactome_cx	E1136	REACT22557	1	1
reactome_cx	E1135	REACT22557	1	1
reactome_cx	E1138	REACT22557	1	1
reactome_cx	E55584	REACT22557	1	1
reactome_cx	E732445	REACT22557	1	1
reactome_cx	E8660	REACT3414	1	1
reactome_cx	E3667	REACT3414	1	1
reactome_cx	E6654	REACT3414	1	1
reactome_cx	E2885	REACT3414	1	1
reactome_cx	E5327	REACT3415	1	1
reactome_cx	E5340	REACT3415	1	1
reactome_cx	E2922	REACT15082	1	1
reactome_cx	E2925	REACT15082	1	1
reactome_cx	E680	REACT15082	1	1
reactome_cx	E4828	REACT15082	1	1
reactome_cx	E4829	REACT15082	1	1
reactome_cx	E23557	REACT15080	1	1
reactome_cx	E730730	REACT15080	1	1
reactome_cx	E1213	REACT15080	1	1
reactome_cx	E54885	REACT15080	1	1
reactome_cx	E1174	REACT15080	1	1
reactome_cx	E8301	REACT15080	1	1
reactome_cx	E7037	REACT15080	1	1
reactome_cx	E8546	REACT15080	1	1
reactome_cx	E6643	REACT15080	1	1
reactome_cx	E8673	REACT15080	1	1
reactome_cx	E6844	REACT15080	1	1
reactome_cx	E8905	REACT15080	1	1
reactome_cx	E8907	REACT15080	1	1
reactome_cx	E408	REACT15080	1	1
reactome_cx	E1176	REACT15080	1	1
reactome_cx	E1211	REACT15080	1	1
reactome_cx	E2580	REACT15080	1	1
reactome_cx	E3482	REACT15080	1	1
reactome_cx	E10053	REACT15080	1	1
reactome_cx	E5286	REACT15080	1	1
reactome_cx	E23431	REACT15080	1	1
reactome_cx	E164	REACT15080	1	1
reactome_cx	E9026	REACT15080	1	1
reactome_cx	E162	REACT15080	1	1
reactome_cx	E6845	REACT15080	1	1
reactome_cx	E6272	REACT15080	1	1
reactome_cx	E51429	REACT15080	1	1
reactome_cx	E25977	REACT15080	1	1
reactome_cx	E286451	REACT15080	1	1
reactome_cx	E7163	REACT15080	1	1
reactome_cx	E7164	REACT15080	1	1
reactome_cx	E10717	REACT15080	1	1
reactome_cx	E1362	REACT15080	1	1
reactome_cx	E4952	REACT15080	1	1
reactome_cx	E10618	REACT15080	1	1
reactome_cx	E5878	REACT15080	1	1
reactome_cx	E27131	REACT15080	1	1
reactome_cx	E7852	REACT15088	1	1
reactome_cx	E57007	REACT15088	1	1
reactome_cx	E6387	REACT15088	1	1
reactome_cx	E1280	REACT125177	1	1
reactome_cx	E999	REACT170370	1	1
reactome_cx	E2263	REACT125172	1	1
reactome_cx	E182	REACT161255	1	1
reactome_cx	E2648	REACT170379	1	1
reactome_cx	E8850	REACT170379	1	1
reactome_cx	E728030	REACT170379	1	1
reactome_cx	E55534	REACT170379	1	1
reactome_cx	E84441	REACT170379	1	1
reactome_cx	E3516	REACT170379	1	1
reactome_cx	E10046	REACT170379	1	1
reactome_cx	E730818	REACT170379	1	1
reactome_cx	E2033	REACT170379	1	1
reactome_cx	E9794	REACT170379	1	1
reactome_cx	E22938	REACT170379	1	1
reactome_cx	E1387	REACT170379	1	1
reactome_cx	E7094	REACT15888	1	1
reactome_cx	E6714	REACT15888	1	1
reactome_cx	E2335	REACT15888	1	1
reactome_cx	E7450	REACT15888	1	1
reactome_cx	E3690	REACT15888	1	1
reactome_cx	E5906	REACT15888	1	1
reactome_cx	E5747	REACT15888	1	1
reactome_cx	E2244	REACT15888	1	1
reactome_cx	E9564	REACT15888	1	1
reactome_cx	E54518	REACT15888	1	1
reactome_cx	E2266	REACT15888	1	1
reactome_cx	E5908	REACT15888	1	1
reactome_cx	E3674	REACT15888	1	1
reactome_cx	E2243	REACT15888	1	1
reactome_cx	E4048	REACT15887	1	1
reactome_cx	E4478	REACT22884	1	1
reactome_cx	E5962	REACT22884	1	1
reactome_cx	E7430	REACT22884	1	1
reactome_cx	E3897	REACT22884	1	1
reactome_cx	E3312	REACT22887	1	1
reactome_cx	E84570	REACT123681	1	1
reactome_cx	E21667	REACT111798	1	1
reactome_cx	E620395	REACT111798	1	1
reactome_cx	E91	REACT111798	1	1
reactome_cx	E100047300	REACT111798	1	1
reactome_cx	E11481	REACT111798	1	1
reactome_cx	E18119	REACT111798	1	1
reactome_cx	E3105	REACT111797	1	1
reactome_cx	E3106	REACT111797	1	1
reactome_cx	E3107	REACT111797	1	1
reactome_cx	E567	REACT111797	1	1
reactome_cx	E3135	REACT111797	1	1
reactome_cx	E3134	REACT111797	1	1
reactome_cx	E730410	REACT111797	1	1
reactome_cx	E4012	REACT111797	1	1
reactome_cx	E649853	REACT111797	1	1
reactome_cx	E4838	REACT111795	1	1
reactome_cx	E2657	REACT111795	1	1
reactome_cx	E3014	REACT4416	1	1
reactome_cx	E1452	REACT10610	1	1
reactome_cx	E5526	REACT10610	1	1
reactome_cx	E5529	REACT10610	1	1
reactome_cx	E139285	REACT10610	1	1
reactome_cx	E8312	REACT10610	1	1
reactome_cx	E5519	REACT10610	1	1
reactome_cx	E5518	REACT10610	1	1
reactome_cx	E5525	REACT10610	1	1
reactome_cx	E324	REACT10610	1	1
reactome_cx	E5527	REACT10610	1	1
reactome_cx	E5528	REACT10610	1	1
reactome_cx	E1499	REACT10610	1	1
reactome_cx	E5515	REACT10610	1	1
reactome_cx	E5516	REACT10610	1	1
reactome_cx	E801	REACT10340	1	1
reactome_cx	E808	REACT10340	1	1
reactome_cx	E805	REACT10340	1	1
reactome_cx	E5819	REACT20370	1	1
reactome_cx	E25945	REACT20370	1	1
reactome_cx	E1278	REACT20373	1	1
reactome_cx	E2207	REACT20373	1	1
reactome_cx	E4067	REACT20373	1	1
reactome_cx	E2534	REACT20373	1	1
reactome_cx	E1277	REACT20373	1	1
reactome_cx	E1777	REACT19991	1	1
reactome_cx	E1174	REACT19991	1	1
reactome_cx	E81567	REACT19991	1	1
reactome_cx	E4074	REACT19991	1	1
reactome_cx	E10053	REACT19991	1	1
reactome_cx	E2647	REACT19991	1	1
reactome_cx	E8673	REACT19991	1	1
reactome_cx	E8905	REACT19991	1	1
reactome_cx	E2799	REACT19991	1	1
reactome_cx	E6844	REACT19991	1	1
reactome_cx	E1522	REACT19991	1	1
reactome_cx	E164	REACT19991	1	1
reactome_cx	E8907	REACT19991	1	1
reactome_cx	E6845	REACT19991	1	1
reactome_cx	E162	REACT19991	1	1
reactome_cx	E408	REACT19991	1	1
reactome_cx	E55662	REACT124556	1	1
reactome_cx	E797	REACT18642	1	1
reactome_cx	E796	REACT18642	1	1
reactome_cx	E10203	REACT18642	1	1
reactome_cx	E10267	REACT18642	1	1
reactome_cx	E5724	REACT18643	1	1
reactome_cx	E731429	REACT123020	1	1
reactome_cx	E4092	REACT123020	1	1
reactome_cx	E57154	REACT123020	1	1
reactome_cx	E64750	REACT123020	1	1
reactome_cx	E8992	REACT123021	1	1
reactome_cx	E2261	REACT123026	1	1
reactome_cx	E5362	REACT20013	1	1
reactome_cx	E55558	REACT20013	1	1
reactome_cx	E5361	REACT20013	1	1
reactome_cx	E2534	REACT20013	1	1
reactome_cx	E5362	REACT20015	1	1
reactome_cx	E55558	REACT20015	1	1
reactome_cx	E5361	REACT20015	1	1
reactome_cx	E8829	REACT20015	1	1
reactome_cx	E1809	REACT20015	1	1
reactome_cx	E1808	REACT20015	1	1
reactome_cx	E56896	REACT20015	1	1
reactome_cx	E2534	REACT20015	1	1
reactome_cx	E1400	REACT20015	1	1
reactome_cx	E10570	REACT20015	1	1
reactome_cx	E2242	REACT20015	1	1
reactome_cx	E10371	REACT20015	1	1
reactome_cx	E10892	REACT119308	1	1
reactome_cx	E8915	REACT119308	1	1
reactome_cx	E646626	REACT119308	1	1
reactome_cx	E84433	REACT119308	1	1
reactome_cx	E7409	REACT111383	1	1
reactome_cx	E8930	REACT5011	1	1
reactome_cx	E84433	REACT119302	1	1
reactome_cx	E6996	REACT5014	1	1
reactome_cx	E25937	REACT119245	1	1
reactome_cx	E6910	REACT119245	1	1
reactome_cx	E8850	REACT119245	1	1
reactome_cx	E54567	REACT119247	1	1
reactome_cx	E5532	REACT119246	1	1
reactome_cx	E801	REACT119246	1	1
reactome_cx	E5530	REACT119246	1	1
reactome_cx	E805	REACT119246	1	1
reactome_cx	E808	REACT119246	1	1
reactome_cx	E2992	REACT21422	1	1
reactome_cx	E4917	REACT21427	1	1
reactome_cx	E4756	REACT21427	1	1
reactome_cx	E117579	REACT21424	1	1
reactome_cx	E2890	REACT18919	1	1
reactome_cx	E4684	REACT18914	1	1
reactome_cx	E8517	REACT7693	1	1
reactome_cx	E1147	REACT7693	1	1
reactome_cx	E3551	REACT7693	1	1
reactome_cx	E7096	REACT7694	1	1
reactome_cx	E10333	REACT7694	1	1
reactome_cx	E948	REACT7694	1	1
reactome_cx	E695	REACT7694	1	1
reactome_cx	E23643	REACT7694	1	1
reactome_cx	E7097	REACT7694	1	1
reactome_cx	E114609	REACT7694	1	1
reactome_cx	E929	REACT7694	1	1
reactome_cx	E7099	REACT7694	1	1
reactome_cx	E4615	REACT7694	1	1
reactome_cx	E6091	REACT22837	1	1
reactome_cx	E9353	REACT22837	1	1
reactome_cx	E6586	REACT22837	1	1
reactome_cx	E6585	REACT22837	1	1
reactome_cx	E91687	REACT151809	1	1
reactome_cx	E729012	REACT151809	1	1
reactome_cx	E378708	REACT151809	1	1
reactome_cx	E79980	REACT151809	1	1
reactome_cx	E113457	REACT151809	1	1
reactome_cx	E79902	REACT151809	1	1
reactome_cx	E5501	REACT151809	1	1
reactome_cx	E347733	REACT151809	1	1
reactome_cx	E699	REACT151809	1	1
reactome_cx	E79023	REACT151809	1	1
reactome_cx	E55055	REACT151809	1	1
reactome_cx	E6249	REACT151809	1	1
reactome_cx	E7514	REACT151809	1	1
reactome_cx	E5905	REACT151809	1	1
reactome_cx	E991	REACT151809	1	1
reactome_cx	E10726	REACT151809	1	1
reactome_cx	E57122	REACT151809	1	1
reactome_cx	E5519	REACT151809	1	1
reactome_cx	E5518	REACT151809	1	1
reactome_cx	E5515	REACT151809	1	1
reactome_cx	E5516	REACT151809	1	1
reactome_cx	E151648	REACT151809	1	1
reactome_cx	E2491	REACT151809	1	1
reactome_cx	E1060	REACT151809	1	1
reactome_cx	E6396	REACT151809	1	1
reactome_cx	E81565	REACT151809	1	1
reactome_cx	E151246	REACT151809	1	1
reactome_cx	E654264	REACT151809	1	1
reactome_cx	E22919	REACT151809	1	1
reactome_cx	E11130	REACT151809	1	1
reactome_cx	E81930	REACT151809	1	1
reactome_cx	E55839	REACT151809	1	1
reactome_cx	E401541	REACT151809	1	1
reactome_cx	E79682	REACT151809	1	1
reactome_cx	E81027	REACT151809	1	1
reactome_cx	E83540	REACT151809	1	1
reactome_cx	E55746	REACT151809	1	1
reactome_cx	E55920	REACT151809	1	1
reactome_cx	E7277	REACT151809	1	1
reactome_cx	E220134	REACT151809	1	1
reactome_cx	E11004	REACT151809	1	1
reactome_cx	E7278	REACT151809	1	1
reactome_cx	E9793	REACT151809	1	1
reactome_cx	E9183	REACT151809	1	1
reactome_cx	E54821	REACT151809	1	1
reactome_cx	E3796	REACT151809	1	1
reactome_cx	E9735	REACT151809	1	1
reactome_cx	E3619	REACT151809	1	1
reactome_cx	E64105	REACT151809	1	1
reactome_cx	E57405	REACT151809	1	1
reactome_cx	E332	REACT151809	1	1
reactome_cx	E9212	REACT151809	1	1
reactome_cx	E10383	REACT151809	1	1
reactome_cx	E10382	REACT151809	1	1
reactome_cx	E10381	REACT151809	1	1
reactome_cx	E5903	REACT151809	1	1
reactome_cx	E348995	REACT151809	1	1
reactome_cx	E80776	REACT151809	1	1
reactome_cx	E84617	REACT151809	1	1
reactome_cx	E25909	REACT151809	1	1
reactome_cx	E23332	REACT151809	1	1
reactome_cx	E10403	REACT151809	1	1
reactome_cx	E701	REACT151809	1	1
reactome_cx	E57082	REACT151809	1	1
reactome_cx	E7846	REACT151809	1	1
reactome_cx	E147841	REACT151809	1	1
reactome_cx	E5347	REACT151809	1	1
reactome_cx	E348235	REACT151809	1	1
reactome_cx	E55143	REACT151809	1	1
reactome_cx	E79172	REACT151809	1	1
reactome_cx	E84643	REACT151809	1	1
reactome_cx	E7280	REACT151809	1	1
reactome_cx	E4085	REACT151809	1	1
reactome_cx	E57551	REACT151809	1	1
reactome_cx	E9184	REACT151809	1	1
reactome_cx	E5525	REACT151809	1	1
reactome_cx	E5526	REACT151809	1	1
reactome_cx	E5527	REACT151809	1	1
reactome_cx	E5528	REACT151809	1	1
reactome_cx	E5529	REACT151809	1	1
reactome_cx	E23421	REACT151809	1	1
reactome_cx	E79003	REACT151809	1	1
reactome_cx	E1058	REACT151809	1	1
reactome_cx	E11243	REACT151809	1	1
reactome_cx	E731589	REACT151809	1	1
reactome_cx	E84790	REACT151809	1	1
reactome_cx	E5048	REACT151809	1	1
reactome_cx	E10376	REACT151809	1	1
reactome_cx	E8379	REACT151809	1	1
reactome_cx	E81929	REACT151809	1	1
reactome_cx	E55166	REACT151809	1	1
reactome_cx	E79019	REACT151809	1	1
reactome_cx	E80152	REACT151809	1	1
reactome_cx	E54908	REACT151809	1	1
reactome_cx	E25936	REACT151809	1	1
reactome_cx	E64946	REACT151809	1	1
reactome_cx	E6232	REACT151809	1	1
reactome_cx	E117579	REACT21763	1	1
reactome_cx	E51289	REACT21763	1	1
reactome_cx	E29882	REACT7125	1	1
reactome_cx	E29945	REACT7125	1	1
reactome_cx	E730594	REACT7125	1	1
reactome_cx	E8881	REACT7125	1	1
reactome_cx	E651763	REACT7125	1	1
reactome_cx	E246184	REACT7125	1	1
reactome_cx	E647654	REACT7125	1	1
reactome_cx	E64682	REACT7125	1	1
reactome_cx	E7324	REACT7125	1	1
reactome_cx	E7321	REACT7125	1	1
reactome_cx	E51434	REACT7125	1	1
reactome_cx	E650621	REACT7125	1	1
reactome_cx	E51433	REACT7125	1	1
reactome_cx	E996	REACT7125	1	1
reactome_cx	E729948	REACT7125	1	1
reactome_cx	E51529	REACT7125	1	1
reactome_cx	E10393	REACT7125	1	1
reactome_cx	E8697	REACT7125	1	1
reactome_cx	E730314	REACT7125	1	1
reactome_cx	E731012	REACT7125	1	1
reactome_cx	E11065	REACT7125	1	1
reactome_cx	E649620	REACT7125	1	1
reactome_cx	E929	REACT7698	1	1
reactome_cx	E23643	REACT7698	1	1
reactome_cx	E7098	REACT7698	1	1
reactome_cx	E7099	REACT7698	1	1
reactome_cx	E148022	REACT7698	1	1
reactome_cx	E8737	REACT7698	1	1
reactome_cx	E353376	REACT7698	1	1
reactome_cx	E3665	REACT25426	1	1
reactome_cx	E3661	REACT25426	1	1
reactome_cx	E1387	REACT25426	1	1
reactome_cx	E2033	REACT25426	1	1
reactome_cx	E6885	REACT25425	1	1
reactome_cx	E257397	REACT25425	1	1
reactome_cx	E23118	REACT25425	1	1
reactome_cx	E10454	REACT25425	1	1
reactome_cx	E3824	REACT148009	1	1
reactome_cx	E567	REACT148009	1	1
reactome_cx	E4800	REACT147937	1	1
reactome_cx	E4801	REACT147937	1	1
reactome_cx	E6721	REACT147937	1	1
reactome_cx	E6720	REACT147937	1	1
reactome_cx	E6667	REACT147937	1	1
reactome_cx	E6010	REACT165105	1	1
reactome_cx	E6295	REACT165105	1	1
reactome_cx	E23433	REACT148007	1	1
reactome_cx	E6720	REACT148003	1	1
reactome_cx	E1307	REACT122319	1	1
reactome_cx	E8361	REACT173446	1	1
reactome_cx	E8360	REACT173446	1	1
reactome_cx	E8363	REACT173446	1	1
reactome_cx	E8362	REACT173446	1	1
reactome_cx	E8365	REACT173446	1	1
reactome_cx	E731820	REACT173446	1	1
reactome_cx	E8367	REACT173446	1	1
reactome_cx	E8366	REACT173446	1	1
reactome_cx	E8364	REACT173446	1	1
reactome_cx	E8368	REACT173446	1	1
reactome_cx	E8335	REACT173446	1	1
reactome_cx	E255626	REACT173446	1	1
reactome_cx	E333932	REACT173446	1	1
reactome_cx	E8290	REACT173446	1	1
reactome_cx	E644914	REACT173446	1	1
reactome_cx	E8348	REACT173446	1	1
reactome_cx	E8294	REACT173446	1	1
reactome_cx	E653604	REACT173446	1	1
reactome_cx	E8351	REACT173446	1	1
reactome_cx	E731069	REACT173446	1	1
reactome_cx	E8342	REACT173446	1	1
reactome_cx	E8341	REACT173446	1	1
reactome_cx	E8340	REACT173446	1	1
reactome_cx	E8347	REACT173446	1	1
reactome_cx	E8346	REACT173446	1	1
reactome_cx	E8343	REACT173446	1	1
reactome_cx	E8344	REACT173446	1	1
reactome_cx	E8339	REACT173446	1	1
reactome_cx	E723790	REACT173446	1	1
reactome_cx	E3021	REACT173446	1	1
reactome_cx	E3020	REACT173446	1	1
reactome_cx	E128312	REACT173446	1	1
reactome_cx	E730740	REACT173446	1	1
reactome_cx	E8345	REACT173446	1	1
reactome_cx	E8370	REACT173446	1	1
reactome_cx	E8352	REACT173446	1	1
reactome_cx	E8349	REACT173446	1	1
reactome_cx	E23133	REACT173446	1	1
reactome_cx	E8358	REACT173446	1	1
reactome_cx	E8359	REACT173446	1	1
reactome_cx	E8331	REACT173446	1	1
reactome_cx	E8337	REACT173446	1	1
reactome_cx	E8334	REACT173446	1	1
reactome_cx	E554313	REACT173446	1	1
reactome_cx	E8350	REACT173446	1	1
reactome_cx	E121504	REACT173446	1	1
reactome_cx	E8338	REACT173446	1	1
reactome_cx	E126961	REACT173446	1	1
reactome_cx	E8354	REACT173446	1	1
reactome_cx	E8355	REACT173446	1	1
reactome_cx	E8356	REACT173446	1	1
reactome_cx	E8357	REACT173446	1	1
reactome_cx	E3018	REACT173446	1	1
reactome_cx	E8968	REACT173446	1	1
reactome_cx	E8353	REACT173446	1	1
reactome_cx	E85236	REACT173446	1	1
reactome_cx	E3012	REACT173446	1	1
reactome_cx	E3013	REACT173446	1	1
reactome_cx	E347376	REACT173446	1	1
reactome_cx	E3017	REACT173446	1	1
reactome_cx	E3014	REACT173446	1	1
reactome_cx	E3015	REACT173446	1	1
reactome_cx	E8970	REACT173446	1	1
reactome_cx	E8361	REACT173445	1	1
reactome_cx	E8360	REACT173445	1	1
reactome_cx	E8363	REACT173445	1	1
reactome_cx	E8362	REACT173445	1	1
reactome_cx	E8365	REACT173445	1	1
reactome_cx	E731820	REACT173445	1	1
reactome_cx	E8367	REACT173445	1	1
reactome_cx	E8366	REACT173445	1	1
reactome_cx	E8364	REACT173445	1	1
reactome_cx	E8368	REACT173445	1	1
reactome_cx	E8335	REACT173445	1	1
reactome_cx	E255626	REACT173445	1	1
reactome_cx	E333932	REACT173445	1	1
reactome_cx	E8290	REACT173445	1	1
reactome_cx	E644914	REACT173445	1	1
reactome_cx	E8348	REACT173445	1	1
reactome_cx	E8294	REACT173445	1	1
reactome_cx	E653604	REACT173445	1	1
reactome_cx	E8351	REACT173445	1	1
reactome_cx	E731069	REACT173445	1	1
reactome_cx	E8342	REACT173445	1	1
reactome_cx	E8341	REACT173445	1	1
reactome_cx	E8340	REACT173445	1	1
reactome_cx	E8347	REACT173445	1	1
reactome_cx	E8346	REACT173445	1	1
reactome_cx	E8343	REACT173445	1	1
reactome_cx	E8344	REACT173445	1	1
reactome_cx	E8339	REACT173445	1	1
reactome_cx	E723790	REACT173445	1	1
reactome_cx	E3021	REACT173445	1	1
reactome_cx	E3020	REACT173445	1	1
reactome_cx	E128312	REACT173445	1	1
reactome_cx	E730740	REACT173445	1	1
reactome_cx	E8345	REACT173445	1	1
reactome_cx	E8370	REACT173445	1	1
reactome_cx	E8352	REACT173445	1	1
reactome_cx	E8349	REACT173445	1	1
reactome_cx	E23133	REACT173445	1	1
reactome_cx	E8358	REACT173445	1	1
reactome_cx	E8359	REACT173445	1	1
reactome_cx	E8331	REACT173445	1	1
reactome_cx	E8337	REACT173445	1	1
reactome_cx	E8334	REACT173445	1	1
reactome_cx	E554313	REACT173445	1	1
reactome_cx	E8350	REACT173445	1	1
reactome_cx	E121504	REACT173445	1	1
reactome_cx	E8338	REACT173445	1	1
reactome_cx	E126961	REACT173445	1	1
reactome_cx	E8354	REACT173445	1	1
reactome_cx	E8355	REACT173445	1	1
reactome_cx	E8356	REACT173445	1	1
reactome_cx	E8357	REACT173445	1	1
reactome_cx	E3018	REACT173445	1	1
reactome_cx	E8968	REACT173445	1	1
reactome_cx	E8353	REACT173445	1	1
reactome_cx	E85236	REACT173445	1	1
reactome_cx	E3012	REACT173445	1	1
reactome_cx	E3013	REACT173445	1	1
